Compañía,Documento,Pedido_ERP,RECEIPT_DATE1,PACKING_LIST_ID,Fecha_Etiqueta,RECEIPT_ID_TYPE,erp,Proveedor,Puerta,Inicio_Check_in,Inicio_Etiquetado,ID_Recibido1,Lineas2,Líneas_recibidas,Cantidad_Recibida,ID_Pendiente_por_recibir,ID_Pendiente_por_almacenar,ID__Almacenado,Cantidad_Almacenado,Lineas,Lineas1,Cantidad_total,Inicio_de_almacenaje,PEDIMENTO,FECHA_CERRADO,Horas_Inspeccion,Horas_Etiquetado,Horas_Acomodo,estatus
Siemens,1112989867-EMB,6392528901,10/05/2023 01:56 AM,109401,16/05/2023 11:40 AM,NO CONFORME,Sin Dato,Sin asignar,R01,2023-05-16 11:48,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-16 04:01,23  65  3034  3000981,2023-05-16 16:01:01,0,No Aplica,5,5
Siemens,1270336364-TOL,4801170441,11/01/2023 10:54 PM,Sin Asignar,Sin asignar,IMPORTACION,Sin Dato,Sin asignar,Sin Asignar,,,0.00,1,0,0,100.00,0.00,0.00,,1,1,1.00,,23  65  3034  2002163,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente
Siemens,1270359905-AICM,4801219590,11/01/2023 10:51 PM,098757,12/01/2023 03:03 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-13 09:42,,100.00,1,0,6,0.00,0.00,100.00,6,1,1,6.00,2023-01-16 10:58,23  47  1831  3000499,2023-01-16 10:58:06,18,4,45,44
Siemens,1270360476-AICM,4801222043,03/01/2023 09:52 AM,098003,03/01/2023 01:33 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-03 06:17,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-04 07:20,23  47  1831  3000026,2023-01-04 19:20:41,5,23,2,30
Siemens,1270360485-AICM,4801222501,28/02/2023 05:33 PM,102771,28/02/2023 06:12 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-03-01 11:55,,100.00,1,0,9,0.00,0.00,100.00,9,1,1,9.00,2023-03-02 12:07,23  47  1831  3003724,2023-03-02 00:07:23,18,10,2,30
Siemens,1270361395-LRD,4801221311,09/01/2023 09:55 AM,098211,08/01/2023 08:25 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 12:02,,100.00,1,0,2,0.00,0.00,100.00,2,1,1,2.00,2023-01-09 09:30,23  65  3034  3000044,2023-01-09 21:30:30,4,5,4,22
Siemens,1270362268-TOL,4801180435,20/01/2023 11:50 PM,099446,20/01/2023 06:38 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-23 10:33,,100.00,1,0,100,0.00,0.00,100.00,100,1,1,100.00,2023-01-23 06:59,23  65  3034  3000170,2023-01-23 18:59:47,16,8,0,25
Siemens,1270363853-TOL,4801230841,18/01/2023 08:44 PM,099267,18/01/2023 07:04 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-19 12:58,,100.00,1,0,3,0.00,0.00,100.00,3,1,1,3.00,2023-01-19 11:41,23  65  3034  3000151,2023-01-19 23:41:15,17,10,1,29
Siemens,1270364097-TOL,4801233020,20/01/2023 11:50 PM,099444,20/01/2023 06:37 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-23 10:39,,100.00,1,0,4,0.00,0.00,100.00,4,1,1,4.00,2023-01-23 06:54,23  65  3034  3000177,2023-01-23 18:54:39,16,8,0,25
Siemens,1270365238-TOL,4801236951,26/01/2023 06:32 PM,099991,26/01/2023 06:25 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-27 11:40,,100.00,1,0,10,0.00,0.00,100.00,10,1,1,10.00,2023-01-28 07:46,23  65  3034  3000221,2023-01-28 07:46:03,17,8,12,30
Siemens,1270365319-LRD,4801235447,02/02/2023 12:23 PM,100494,02/02/2023 12:06 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-02-02 03:36,,100.00,1,0,48,0.00,0.00,100.00,48,1,1,48.00,2023-02-03 11:47,23  24  1831  3000180,2023-02-03 11:58:25,3,11,9,24
Siemens,1270366085-AICM,4801236419,13/02/2023 09:47 AM,101209,10/02/2023 08:47 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-02-13 02:35,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-13 05:16,23  47  1831  3002558,2023-02-13 17:16:29,18,1538,3,21
Siemens,1270366737-TOL,4801240126,09/02/2023 09:32 AM,100961,08/02/2023 06:07 PM,NO CONFORME,Sin Dato,Sin asignar,R01,2023-02-09 03:00,,100.00,1,0,10,0.00,0.00,100.00,10,1,1,10.00,2023-02-09 06:30,23  65  3034  3000296,2023-02-09 18:30:33,22,No Aplica,6,25
Siemens,1270367439-TOL,4801196381,15/02/2023 03:16 PM,101550,15/02/2023 06:35 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-02-16 01:24,,100.00,1,0,90,0.00,0.00,100.00,90,1,1,90.00,2023-02-16 07:27,23  65  3034  3000350,2023-02-16 19:27:51,19,5,1,25
Siemens,1270367975-AICM,4801239266,22/02/2023 03:26 PM,102210,22/02/2023 04:47 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-02-23 01:15,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-23 11:19,23  47  1831  3003481,2023-02-23 23:19:25,21,5,5,31
Siemens,1270368856-AICM,4801235439,22/02/2023 03:37 PM,102851,01/03/2023 10:18 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-03-01 12:58,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-01 11:24,23  47  1831  3003262,2023-03-01 23:24:39,3,9,1,14
Siemens,1270372055-AICM,4801244646,08/03/2023 11:18 AM,103507,08/03/2023 05:59 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-03-09 02:09,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-10 03:45,23  47  1831  3004261,2023-03-10 03:45:13,21,10,3,34
Siemens,1270373560-TOL,4801209659,15/03/2023 07:37 PM,104235,15/03/2023 04:25 PM,Importacion,Sin Dato,Sin asignar,R01,2023-03-16 11:29,,100.00,1,0,95,0.00,0.00,100.00,95,1,1,95.00,2023-03-17 09:59,23  65  3034  3000580,2023-03-17 09:59:54,19,21,1,42
Siemens,1270374972-AICM,4801250965,22/03/2023 04:43 PM,104828,23/03/2023 05:11 PM,Importacion,Sin Dato,Sin asignar,R01,2023-03-24 12:59,,100.00,1,0,8,0.00,0.00,100.00,8,1,1,8.00,2023-03-27 10:48,23  47  1831  3005148,2023-03-27 10:48:18,20,18,3,42
Siemens,1270376095-TOL,4801259385,22/03/2023 09:21 AM,104687,21/03/2023 07:27 PM,Importacion,Sin Dato,Sin asignar,R01,2023-03-22 10:29,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-03-23 03:35,23  65  3034  3000619,2023-03-23 15:35:04,15,27,2,45
Siemens,1270376151-LRD,4801260312,10/04/2023 12:58 PM,106233,10/04/2023 11:56 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-10 02:52,,100.00,1,0,72,0.00,0.00,100.00,72,1,1,72.00,2023-04-11 03:19,23  24  1831  3000569,2023-04-11 10:54:43,5,14,9,23
Siemens,1270376400-TOL,4801261260,23/03/2023 06:23 PM,104840,23/03/2023 06:01 PM,Importacion,Sin Dato,Sin asignar,R01,2023-03-24 01:50,,100.00,1,0,152,0.00,0.00,100.00,152,1,1,152.00,2023-03-25 01:47,23  65  3034  3000645,2023-03-25 13:47:41,19,19,5,30
Siemens,1270376435-AICM,4801254029,28/03/2023 09:27 PM,105330,28/03/2023 06:02 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-03-29 06:16,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-31 06:18,23  47  1831  3005478,2023-03-31 18:18:19,24,46,2,73
Siemens,1270377199-AICM,4801260599,20/04/2023 04:43 PM,107261,20/04/2023 03:35 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-20 07:52,,100.00,1,0,3,0.00,0.00,100.00,3,1,1,3.00,2023-04-21 12:48,23  47  1831  3006699,2023-04-21 12:48:23,5,16,0,22
Siemens,1270378212-TOL,4801218813,11/04/2023 08:00 PM,106411,11/04/2023 07:10 PM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-04-12 12:45,,100.00,1,0,90,0.00,0.00,100.00,90,1,1,90.00,2023-04-12 05:59,23  65  3034  3000785,2023-04-12 17:59:15,17,3,2,23
Siemens,1270378590-TOL,4801264959,06/04/2023 02:42 PM,106060,05/04/2023 06:56 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-06 04:08,,100.00,1,0,25,0.00,0.00,100.00,25,1,1,25.00,2023-04-10 11:56,23  65  3034  3000748,2023-04-10 11:56:02,22,43,0,65
Siemens,1270379353-AICM,4801265910,04/05/2023 12:41 PM,108520,04/05/2023 05:40 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-05 10:17,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-08 10:16,23  47  1831  3007698,2023-05-08 10:16:17,17,3,45,41
Siemens,1270379460-AICM,4801263098,14/04/2023 06:57 PM,106713,14/04/2023 04:13 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-14 07:47,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 11:41,23  47  1831  3006396,2023-04-17 11:41:41,3,4,12,20
Siemens,1270379461-AICM,4801260312,14/04/2023 06:57 PM,106715,14/04/2023 04:13 PM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-04-14 07:52,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 11:41,23  47  1831  3006396,2023-04-17 11:41:50,3,4,12,20
Siemens,1270379462-AICM,4801260599,14/04/2023 06:57 PM,106716,14/04/2023 04:13 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-14 07:48,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 11:42,23  47  1831  3006396,2023-04-17 11:42:13,3,4,12,20
Siemens,1270379463-AICM,4801263052,14/04/2023 06:57 PM,106714,14/04/2023 04:13 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-14 07:51,,100.00,1,0,45,0.00,0.00,100.00,45,1,1,45.00,2023-04-17 11:02,23  47  1831  3006396,2023-04-17 11:02:27,3,4,12,19
Siemens,1270379762-AICM,4801266473,21/04/2023 03:48 PM,107340,21/04/2023 01:52 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-24 08:11,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-25 12:41,23  47  1831  3006521,2023-04-25 12:41:56,19,17,11,47
Siemens,1270380661-AICM,4801263052,19/04/2023 10:07 AM,106969,18/04/2023 07:49 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-20 04:04,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-04-20 09:47,23  47  1831  3006523,2023-04-20 09:47:47,33,10,5,38
Siemens,1270381466-TOL,4801261421,18/04/2023 07:02 PM,106961,18/04/2023 05:40 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-04-19 07:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-20 09:29,23  65  3034  3000836,2023-04-20 09:29:35,26,6,8,40
Siemens,1270381797-LRD,4801273166,08/05/2023 08:19 PM,108655,08/05/2023 01:01 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-09 08:31,,100.00,1,0,24,0.00,0.00,100.00,24,1,1,24.00,2023-05-10 01:21,23  24  1831  3000779,2023-05-10 13:21:53,19,27,2,49
Siemens,1270382468-AICM,4801270337,03/05/2023 11:23 AM,108356,03/05/2023 03:10 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-03 05:25,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-04 12:14,23  47  1831  3007588,2023-05-04 00:14:38,2,6,1,10
Siemens,1270382710-AICM,4801273166,16/05/2023 08:31 AM,Sin Asignar,Sin asignar,IMPORTACION,Sin Dato,Sin asignar,Sin Asignar,,,0.00,1,0,0,100.00,0.00,0.00,,1,1,1.00,,23  47  1831  3008337,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente
Siemens,1270383109-TOL,4801232960,11/05/2023 04:33 PM,109077,11/05/2023 03:49 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-12 10:28,,100.00,1,0,49,0.00,0.00,100.00,49,1,1,49.00,2023-05-12 10:37,23  85  1831  3000994,2023-05-12 22:37:52,19,7,5,31
Siemens,1270383154-AICM,4801257508,03/05/2023 11:23 AM,108339,03/05/2023 03:08 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-03 05:07,,100.00,1,0,4,0.00,0.00,100.00,4,1,1,4.00,2023-05-04 12:14,23  47  1831  3007562,2023-05-04 00:14:26,2,6,1,10
Siemens,1270384115-AICM,4801273509,09/05/2023 02:22 PM,108815,09/05/2023 12:53 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-09 03:24,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-10 04:07,23  47  1831  3008004,2023-05-10 16:07:51,3,2,23,28
Siemens,1270384116-AICM,4801273166,09/05/2023 02:22 PM,108813,09/05/2023 12:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-09 03:28,,100.00,1,0,15,0.00,0.00,100.00,15,1,1,15.00,2023-05-10 04:08,23  47  1831  3007976,2023-05-10 16:08:08,3,2,23,28
Siemens,1270384404-TOL,4801266894,05/05/2023 11:42 AM,108526,04/05/2023 07:29 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-05 12:49,,100.00,1,0,37,0.00,0.00,100.00,37,1,1,37.00,2023-05-08 10:19,23  65  3034  3000951,2023-05-08 10:31:36,17,25,45,40
Siemens,1270385023-TOL,4801270897,10/05/2023 01:56 AM,108866,09/05/2023 05:22 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-05-10 07:37,,100.00,1,0,6,0.00,0.00,100.00,6,1,1,6.00,2023-05-10 02:52,23  65  3034  3000981,2023-05-10 14:52:50,14,4,3,22
Siemens,1307-INDRE,4801219988,27/01/2023 11:44 AM,099995,26/01/2023 06:43 PM,NO CONFORME,Sin Dato,Sin asignar,R01,2023-01-27 04:04,,100.00,1,0,194,0.00,0.00,100.00,194,1,1,194.00,2023-01-30 04:26,,2023-01-30 16:26:32,44,No Aplica,2,46
Siemens,2016127-INDUSTR,4801191563,12/01/2023 11:02 PM,098804,13/01/2023 12:41 PM,NACIONAL,Sin Dato,Sin asignar,R01,2023-01-13 06:12,,100.00,1,0,10,0.00,0.00,100.00,10,1,1,10.00,2023-01-14 02:41,,2023-01-14 14:51:00,6,19,1,12
Siemens,2128004970-LAPA,CENTRUMLP,11/01/2023 11:28 AM,098591,10/01/2023 06:12 PM,RECHAZO,Sin Dato,Sin asignar,R01,2023-01-11 05:35,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-11 06:33,,2023-01-11 18:33:41,23,No Aplica,1,25
Siemens,2166080991,0084140476,01/02/2023 11:40 AM,100302,31/01/2023 03:20 PM,Devolución/Recolección,Sin Dato,Sin asignar,R01,2023-02-01 12:52,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-01 02:40,,2023-02-01 14:40:51,21,No Aplica,2,24
Siemens,2441749571,97542069,10/05/2023 09:56 AM,108829,09/05/2023 01:36 PM,Devolución/Recolección,Sin Dato,Sin asignar,R01,2023-05-10 01:00,,100.00,1,0,4,0.00,0.00,100.00,4,1,1,4.00,2023-05-10 04:10,,2023-05-10 16:10:06,24,No Aplica,3,27
Siemens,3225760410,INC86828,01/02/2023 11:47 AM,100324,31/01/2023 07:53 PM,Devolución/Recolección,Sin Dato,Sin asignar,R01,2023-02-01 12:40,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-01 02:27,,2023-02-01 14:27:51,17,No Aplica,2,19
Siemens,32738496,0,20/01/2023 07:34 PM,099362,19/01/2023 08:49 PM,Devolución/Recolección,Sin Dato,Sin asignar,R01,2023-01-23 10:55,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-23 12:07,,2023-01-23 12:07:37,39,No Aplica,1,40
Siemens,3788061559,97542069,10/05/2023 09:56 AM,108830,09/05/2023 01:37 PM,Devolución/Recolección,Sin Dato,Sin asignar,R01,2023-05-10 12:55,,100.00,1,0,2,0.00,0.00,100.00,2,1,1,2.00,2023-05-10 02:45,,2023-05-10 14:45:21,23,No Aplica,2,26
Siemens,403928,4801201613,03/01/2023 09:22 AM,097660,03/01/2023 06:34 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-03 11:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-03 01:04,22  24  1831  2002723,2023-01-03 18:23:15,5,5,6,12
Siemens,403928,4801224782,03/01/2023 09:22 AM,097660,03/01/2023 06:34 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-03 11:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-03 01:04,22  24  1831  2002723,2023-01-03 18:23:15,5,5,6,12
Siemens,403928,4801217412,03/01/2023 09:22 AM,097660,03/01/2023 06:34 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-03 11:19,,100.00,1,0,2,0.00,0.00,100.00,2,1,1,2.00,2023-01-03 01:04,22  24  1831  2002723,2023-01-03 18:23:15,5,5,6,12
Siemens,403928,4801224093,03/01/2023 09:22 AM,097660,03/01/2023 06:34 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-03 11:19,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-01-03 01:04,22  24  1831  2002723,2023-01-03 18:23:15,5,5,6,12
Siemens,404447-HP01,4801200390,03/01/2023 09:48 AM,098063,04/01/2023 11:05 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-04 11:54,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-01-06 09:05,23  24  1831  3000014,2023-01-06 14:41:56,13,50,10,40
Siemens,404447-HP01,4801215773,03/01/2023 09:48 AM,098063,04/01/2023 11:05 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-04 11:54,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-01-06 09:05,23  24  1831  3000014,2023-01-06 14:41:56,13,50,10,40
Siemens,404447-HP01,4801206288,03/01/2023 09:48 AM,098063,04/01/2023 11:05 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-04 11:54,,100.00,1,0,8,0.00,0.00,100.00,8,1,1,8.00,2023-01-06 09:05,23  24  1831  3000014,2023-01-06 14:41:56,13,50,10,40
Siemens,404447-HP07,4801219590,03/01/2023 09:44 AM,098070,04/01/2023 10:47 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-05 09:25,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-01-06 12:38,23  24  1831  3000014,2023-01-06 11:00:15,26,17,10,49
Siemens,404651,4801184216,09/01/2023 10:09 AM,098357,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 03:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 02:16,23  24  1831  3000035,2023-01-10 16:40:08,45,23,3,40
Siemens,404651,4801193889,09/01/2023 10:09 AM,098357,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 03:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 02:16,23  24  1831  3000035,2023-01-10 16:40:08,45,23,3,40
Siemens,404651,4801196918,09/01/2023 10:09 AM,098357,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 03:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 02:16,23  24  1831  3000035,2023-01-10 16:40:08,45,23,3,40
Siemens,404651,4801209668,09/01/2023 10:09 AM,098357,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 03:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 02:16,23  24  1831  3000035,2023-01-10 16:40:08,45,23,3,40
Siemens,404651,4801213646,09/01/2023 10:09 AM,098357,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 03:46,,100.00,1,0,3,0.00,0.00,100.00,3,1,1,3.00,2023-01-10 02:16,23  24  1831  3000035,2023-01-10 16:40:08,45,23,3,40
Siemens,404651,4801206288,09/01/2023 10:09 AM,098357,07/01/2023 07:51 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-09 03:46,,100.00,1,0,4,0.00,0.00,100.00,4,1,1,4.00,2023-01-10 02:16,23  24  1831  3000035,2023-01-10 16:40:08,45,23,3,40
Siemens,405523,4801181913,16/01/2023 11:01 PM,099052,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-18 08:14,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-19 03:31,23  24  1831  3000085,2023-01-19 14:07:37,21,20,19,44
Siemens,405523,4801213646,16/01/2023 11:01 PM,099052,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-18 08:14,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-19 03:31,23  24  1831  3000085,2023-01-19 14:07:37,21,20,19,44
Siemens,405523,4801217412,16/01/2023 11:01 PM,099052,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-18 08:14,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-19 03:31,23  24  1831  3000085,2023-01-19 14:07:37,21,20,19,44
Siemens,405523,4801215773,16/01/2023 11:01 PM,099052,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-18 08:14,,100.00,1,0,2,0.00,0.00,100.00,2,1,1,2.00,2023-01-19 03:31,23  24  1831  3000085,2023-01-19 14:07:37,21,20,19,44
Siemens,406028,4801225156,23/01/2023 10:01 AM,099503,21/01/2023 10:57 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-23 11:52,,100.00,1,0,2,0.00,0.00,100.00,2,1,1,2.00,2023-01-24 04:40,23 24 1831 3000108,2023-01-24 13:48:56,14,22,10,37
Siemens,406028,4801233165,23/01/2023 10:01 AM,099503,21/01/2023 10:57 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-23 11:52,,100.00,1,0,5,0.00,0.00,100.00,5,1,1,5.00,2023-01-24 04:40,23 24 1831 3000108,2023-01-24 13:48:56,14,22,10,37
Siemens,406028,4801195142,23/01/2023 10:01 AM,099503,21/01/2023 10:57 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-23 11:52,,100.00,1,0,52,0.00,0.00,100.00,52,1,1,52.00,2023-01-24 04:40,23 24 1831 3000108,2023-01-24 13:48:56,14,22,10,37
Siemens,406028-HP07,4801215790,23/01/2023 10:04 AM,Sin Asignar,Sin asignar,IMPORTACION,Sin Dato,Sin asignar,Sin Asignar,,,0.00,1,0,0,100.00,0.00,0.00,,1,1,5.00,,23 24 1831 3000108,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente
Siemens,406031,4801236420,24/01/2023 03:17 PM,099783,25/01/2023 11:44 AM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-26 01:08,,100.00,1,0,88,0.00,0.00,100.00,88,1,1,88.00,2023-01-27 12:33,23  24  1831  3000127,2023-01-27 03:27:59,27,10,4,40
Siemens,406550-HP01-02,4801226513,27/01/2023 12:23 PM,100109,28/01/2023 02:49 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-30 08:28,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-01 05:55,23  24  1831  3000170,2023-02-01 23:45:34,52,61,6,71
Siemens,406550-HP01-02,4801237820,27/01/2023 12:23 PM,100109,28/01/2023 02:49 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-30 08:28,,100.00,1,0,40,0.00,0.00,100.00,40,1,1,40.00,2023-02-01 05:55,23  24  1831  3000170,2023-02-01 23:45:34,52,61,6,71
Siemens,406550-HP01-02,4801195142,27/01/2023 12:23 PM,100109,28/01/2023 02:49 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-30 08:28,,100.00,1,0,53,0.00,0.00,100.00,53,1,1,53.00,2023-02-01 05:55,23  24  1831  3000170,2023-02-01 23:45:34,52,61,6,71
Siemens,406550-HP07,4801222043,27/01/2023 12:23 PM,100113,28/01/2023 02:49 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-30 12:31,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-01 10:33,23  24  1831  3000170,2023-02-01 16:35:11,17,45,2,64
Siemens,406550-LAB,4801232980,30/01/2023 02:13 PM,100240,30/01/2023 04:04 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-01-30 06:57,,100.00,1,0,4,0.00,0.00,100.00,4,1,1,4.00,2023-02-01 11:17,23  24  1831  3000170,2023-02-01 11:17:37,2,40,1,44
Siemens,406731-PROA,4801213840,13/02/2023 10:53 AM,101201,10/02/2023 06:32 PM,IMPORTACION,Sin Dato,Sin asignar,R01,2023-02-13 02:47,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-14 10:30,23  24  1831  3000183,2023-02-14 10:30:47,20,2,18,40
Siemens,406734-HP01-02,4801213646,07/02/2023 10:46 AM,100757,07/02/2023 11:36 AM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-02-08 07:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 11:23,23  24  1831  3000218,2023-02-09 04:16:20,24,19,7,41
Siemens,406734-HP01-02,4801217412,07/02/2023 10:46 AM,100757,07/02/2023 11:36 AM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-02-08 07:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 11:23,23  24  1831  3000218,2023-02-09 04:16:20,24,19,7,41
Siemens,406734-HP01-02,4801200390,07/02/2023 10:46 AM,100757,07/02/2023 11:36 AM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-02-08 07:45,,100.00,1,0,4,0.00,0.00,100.00,4,1,1,4.00,2023-02-08 11:23,23  24  1831  3000218,2023-02-09 04:16:20,24,19,7,41
Siemens,406734-HP01-02,4801240989,07/02/2023 10:46 AM,100757,07/02/2023 11:36 AM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-02-08 07:45,,100.00,1,0,6,0.00,0.00,100.00,6,1,1,6.00,2023-02-08 11:23,23  24  1831  3000218,2023-02-09 04:16:20,24,19,7,41
Siemens,406734-HP07,4801222043,03/02/2023 03:31 PM,100732,07/02/2023 07:55 AM,IMPORTACION,EMERGENCIA,Sin asignar,R01,2023-02-07 12:13,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 05:06,23  24  1831  3000218,2023-02-09 10:36:00,33,28,3,51
